Date;AIRTEMP [C];GLOBALRAD [Wm2];HR [percent];Mouillure_feuil;Mouillure_feuil_thres;Num;PR_start;Pressure;RAIN [mm];TGr_10;TGr_20;TGr_5;TGr_50;TMax;TMin;Tair_5;no_data;no_data2;wind_direction;wind_speed
2024-02-12 09:00:00;-1.4;nan;69.0;nan;nan;9999.0;900.0;98.28;0.0;0.05;nan;nan;nan;-1.3;-1.6;nan;nan;nan;285.0;3.3
2024-02-12 10:00:00;-1.2;nan;69.0;nan;nan;9999.0;1000.0;98.23;0.0;0.05;nan;nan;nan;-0.9;-1.4;nan;nan;nan;266.0;3.6
2024-02-12 11:00:00;-0.7;nan;68.0;nan;nan;9999.0;1100.0;98.22;0.0;0.05;nan;nan;nan;-0.5;-1.0;nan;nan;nan;277.0;3.9
2024-02-12 12:00:00;-0.5;nan;71.0;nan;nan;9999.0;1200.0;98.18;0.0;0.05;nan;nan;nan;-0.3;-0.6;nan;nan;nan;225.0;5.4
2024-02-12 13:00:00;-0.5;nan;78.0;nan;nan;9999.0;1300.0;98.11;0.0;0.06;nan;nan;nan;-0.3;-0.7;nan;nan;nan;262.0;2.7
2024-02-12 14:00:00;-0.8;nan;76.0;nan;nan;9999.0;1400.0;98.08;0.0;0.05;nan;nan;nan;-0.3;-1.0;nan;nan;nan;251.0;3.0
2024-02-12 15:00:00;0.0;nan;65.0;nan;nan;9999.0;1500.0;98.13;0.0;0.05;nan;nan;nan;0.4;-0.4;nan;nan;nan;270.0;3.4
2024-02-12 16:00:00;0.4;nan;58.0;nan;nan;9999.0;1600.0;98.07;0.0;0.05;nan;nan;nan;0.5;0.1;nan;nan;nan;290.0;2.4
2024-02-12 17:00:00;-0.2;nan;61.0;nan;nan;9999.0;1700.0;98.15;0.0;0.05;nan;nan;nan;0.1;-0.6;nan;nan;nan;255.0;2.0
2024-02-12 18:00:00;-1.3;nan;67.0;nan;nan;9999.0;1800.0;98.2;0.0;0.05;nan;nan;nan;-0.6;-1.9;nan;nan;nan;227.0;3.7
2024-02-12 19:00:00;-2.3;nan;72.0;nan;nan;9999.0;1900.0;98.18;0.0;0.05;nan;nan;nan;-1.9;-2.8;nan;nan;nan;225.0;3.4
2024-02-12 20:00:00;-3.2;nan;78.0;nan;nan;9999.0;2000.0;98.16;0.0;0.07;nan;nan;nan;-2.4;-3.7;nan;nan;nan;303.0;3.0
2024-02-12 21:00:00;-3.9;nan;83.0;nan;nan;9999.0;2100.0;98.2;0.0;0.06;nan;nan;nan;-3.2;-4.5;nan;nan;nan;9.0;0.4
2024-02-12 22:00:00;-4.6;nan;86.0;nan;nan;9999.0;2200.0;98.23;0.0;0.07;nan;nan;nan;-4.1;-5.2;nan;nan;nan;15.0;0.2
2024-02-12 23:00:00;-5.3;nan;88.0;nan;nan;9999.0;2300.0;98.1;0.0;0.07;nan;nan;nan;-4.9;-6.5;nan;nan;nan;151.0;0.5
2024-02-13 00:00:00;-6.8;nan;93.0;nan;nan;9999.0;0.0;98.11;0.0;0.07;nan;nan;nan;-5.7;-7.7;nan;nan;nan;152.0;1.5
2024-02-13 01:00:00;-7.4;nan;94.0;nan;nan;9999.0;100.0;98.1;0.0;0.07;nan;nan;nan;-6.7;-7.9;nan;nan;nan;178.0;4.8
2024-02-13 02:00:00;-7.0;nan;93.0;nan;nan;9999.0;200.0;98.08;0.0;0.06;nan;nan;nan;-6.8;-7.3;nan;nan;nan;211.0;4.0
2024-02-13 03:00:00;-7.6;nan;95.0;nan;nan;9999.0;300.0;98.04;0.0;0.06;nan;nan;nan;-6.9;-9.1;nan;nan;nan;203.0;2.5
2024-02-13 04:00:00;-7.5;nan;92.0;nan;nan;9999.0;400.0;98.06;0.0;0.06;nan;nan;nan;-7.0;-8.7;nan;nan;nan;158.0;0.7
2024-02-13 05:00:00;-6.8;nan;93.0;nan;nan;9999.0;500.0;98.03;0.0;0.06;nan;nan;nan;-6.2;-7.5;nan;nan;nan;179.0;1.1
2024-02-13 06:00:00;-6.3;nan;91.0;nan;nan;9999.0;600.0;97.96;0.0;0.06;nan;nan;nan;-5.8;-6.6;nan;nan;nan;163.0;1.7
2024-02-13 07:00:00;-6.2;nan;92.0;nan;nan;9999.0;700.0;97.95;0.0;0.05;nan;nan;nan;-6.1;-6.4;nan;nan;nan;155.0;0.1
2024-02-13 08:00:00;-6.0;nan;92.0;nan;nan;9999.0;800.0;97.9;0.0;0.05;nan;nan;nan;-5.8;-6.2;nan;nan;nan;146.0;3.0
2024-02-13 09:00:00;-5.3;nan;90.0;nan;nan;9999.0;900.0;97.86;0.0;0.05;nan;nan;nan;-5.0;-5.8;nan;nan;nan;200.0;1.4
2024-02-13 10:00:00;-4.6;nan;80.0;nan;nan;9999.0;1000.0;97.77;0.0;0.05;nan;nan;nan;-3.3;-5.1;nan;nan;nan;205.0;3.1
2024-02-13 11:00:00;-2.1;nan;65.0;nan;nan;9999.0;1100.0;97.75;0.0;0.05;nan;nan;nan;-0.8;-3.6;nan;nan;nan;69.0;3.1
2024-02-13 12:00:00;-1.5;nan;61.0;nan;nan;9999.0;1200.0;97.67;0.0;0.05;nan;nan;nan;-0.5;-2.0;nan;nan;nan;328.0;5.0
2024-02-13 13:00:00;0.1;nan;41.0;nan;nan;9999.0;1300.0;97.53;0.0;0.05;nan;nan;nan;0.9;-0.8;nan;nan;nan;319.0;5.5
2024-02-13 14:00:00;0.6;nan;43.0;nan;nan;9999.0;1400.0;97.48;0.0;0.05;nan;nan;nan;0.9;0.4;nan;nan;nan;321.0;7.3
2024-02-13 15:00:00;0.5;nan;48.0;nan;nan;9999.0;1500.0;97.41;0.0;0.05;nan;nan;nan;0.8;0.1;nan;nan;nan;314.0;8.7
2024-02-13 16:00:00;-0.2;nan;50.0;nan;nan;9999.0;1600.0;97.36;0.0;0.06;nan;nan;nan;0.3;-0.6;nan;nan;nan;311.0;6.0
2024-02-13 17:00:00;-1.0;nan;54.0;nan;nan;9999.0;1700.0;97.36;0.0;0.07;nan;nan;nan;-0.6;-1.5;nan;nan;nan;306.0;5.6
2024-02-13 18:00:00;-1.8;nan;65.0;nan;nan;9999.0;1800.0;97.38;0.0;0.07;nan;nan;nan;-1.4;-2.1;nan;nan;nan;321.0;3.6
2024-02-13 19:00:00;-2.2;nan;67.0;nan;nan;9999.0;1900.0;97.39;0.0;0.07;nan;nan;nan;-1.9;-2.7;nan;nan;nan;295.0;3.2
2024-02-13 20:00:00;-2.9;nan;74.0;nan;nan;9999.0;2000.0;97.4;0.0;0.07;nan;nan;nan;-2.6;-3.1;nan;nan;nan;310.0;4.6
2024-02-13 21:00:00;-3.2;nan;78.0;nan;nan;9999.0;2100.0;97.42;0.0;0.07;nan;nan;nan;-2.9;-3.4;nan;nan;nan;304.0;5.2
2024-02-13 22:00:00;-3.7;nan;82.0;nan;nan;9999.0;2200.0;97.4;0.0;0.07;nan;nan;nan;-3.3;-4.0;nan;nan;nan;326.0;5.4
2024-02-13 23:00:00;-4.4;nan;84.0;nan;nan;9999.0;2300.0;97.36;0.0;0.07;nan;nan;nan;-4.0;-4.8;nan;nan;nan;328.0;7.0
2024-02-14 00:00:00;-5.0;nan;90.0;nan;nan;9999.0;0.0;97.39;0.0;0.07;nan;nan;nan;-4.7;-5.3;nan;nan;nan;314.0;7.9
2024-02-14 01:00:00;-6.7;nan;79.0;nan;nan;9999.0;100.0;97.44;0.0;0.06;nan;nan;nan;-5.3;-8.2;nan;nan;nan;322.0;11.7
2024-02-14 02:00:00;-9.2;nan;75.0;nan;nan;9999.0;200.0;97.52;0.2;0.06;nan;nan;nan;-8.2;-9.6;nan;nan;nan;312.0;11.0
2024-02-14 03:00:00;-9.8;nan;66.0;nan;nan;9999.0;300.0;97.58;0.0;0.06;nan;nan;nan;-9.5;-10.1;nan;nan;nan;306.0;11.3
2024-02-14 04:00:00;-10.2;nan;64.0;nan;nan;9999.0;400.0;97.65;0.0;0.05;nan;nan;nan;-10.1;-10.4;nan;nan;nan;319.0;8.7
2024-02-14 05:00:00;-10.7;nan;63.0;nan;nan;9999.0;500.0;97.75;0.0;0.05;nan;nan;nan;-10.3;-11.4;nan;nan;nan;296.0;11.4
2024-02-14 06:00:00;-11.5;nan;64.0;nan;nan;9999.0;600.0;97.79;0.0;0.04;nan;nan;nan;-11.4;-11.7;nan;nan;nan;295.0;11.0
2024-02-14 07:00:00;-12.0;nan;62.0;nan;nan;9999.0;700.0;97.81;0.0;0.04;nan;nan;nan;-11.7;-12.1;nan;nan;nan;284.0;11.3
2024-02-14 08:00:00;-12.2;nan;63.0;nan;nan;9999.0;800.0;97.88;0.0;0.03;nan;nan;nan;-12.0;-12.4;nan;nan;nan;263.0;6.5
2024-02-14 09:00:00;-12.0;nan;61.0;nan;nan;9999.0;900.0;97.82;0.0;0.02;nan;nan;nan;-11.7;-12.3;nan;nan;nan;288.0;13.0
2024-02-14 10:00:00;-11.9;nan;58.0;nan;nan;9999.0;1000.0;97.89;0.0;0.01;nan;nan;nan;-11.6;-12.2;nan;nan;nan;302.0;16.4
2024-02-14 11:00:00;-11.7;nan;56.0;nan;nan;9999.0;1100.0;97.87;0.0;0.01;nan;nan;nan;-11.5;-12.0;nan;nan;nan;301.0;13.8
2024-02-14 12:00:00;-11.5;nan;57.0;nan;nan;9999.0;1200.0;97.82;0.0;0.0;nan;nan;nan;-11.3;-11.7;nan;nan;nan;307.0;15.3
2024-02-14 13:00:00;-11.0;nan;63.0;nan;nan;9999.0;1300.0;97.84;0.0;0.0;nan;nan;nan;-10.8;-11.4;nan;nan;nan;303.0;8.8
2024-02-14 14:00:00;-10.7;nan;55.0;nan;nan;9999.0;1400.0;97.85;0.0;0.0;nan;nan;nan;-10.3;-11.1;nan;nan;nan;302.0;14.1
2024-02-14 15:00:00;-10.2;nan;56.0;nan;nan;9999.0;1500.0;97.89;0.0;0.0;nan;nan;nan;-9.9;-10.6;nan;nan;nan;301.0;15.1
2024-02-14 16:00:00;-10.4;nan;72.0;nan;nan;9999.0;1600.0;97.95;0.0;-0.01;nan;nan;nan;-10.3;-10.6;nan;nan;nan;302.0;7.0
2024-02-14 17:00:00;-10.2;nan;62.0;nan;nan;9999.0;1700.0;98.01;0.0;-0.01;nan;nan;nan;-9.9;-10.5;nan;nan;nan;304.0;12.6
2024-02-14 18:00:00;-9.9;nan;62.0;nan;nan;9999.0;1800.0;98.11;0.0;-0.02;nan;nan;nan;-9.9;-10.0;nan;nan;nan;304.0;10.0
2024-02-14 19:00:00;-10.2;nan;67.0;nan;nan;9999.0;1900.0;98.16;0.0;-0.03;nan;nan;nan;-10.0;-10.3;nan;nan;nan;297.0;12.2
2024-02-14 20:00:00;-10.3;nan;67.0;nan;nan;9999.0;2000.0;98.21;0.0;-0.04;nan;nan;nan;-10.2;-10.4;nan;nan;nan;288.0;10.9
2024-02-14 21:00:00;-10.4;nan;69.0;nan;nan;9999.0;2100.0;98.26;0.0;-0.05;nan;nan;nan;-10.3;-10.4;nan;nan;nan;287.0;7.8
2024-02-14 22:00:00;-10.3;nan;65.0;nan;nan;9999.0;2200.0;98.32;0.0;-0.05;nan;nan;nan;-10.2;-10.4;nan;nan;nan;266.0;8.7
2024-02-14 23:00:00;-10.5;nan;66.0;nan;nan;9999.0;2300.0;98.36;0.0;-0.06;nan;nan;nan;-10.3;-10.7;nan;nan;nan;262.0;6.5
2024-02-15 00:00:00;-10.8;nan;66.0;nan;nan;9999.0;0.0;98.46;0.0;-0.07;nan;nan;nan;-10.7;-11.0;nan;nan;nan;282.0;5.0
2024-02-15 01:00:00;-11.2;nan;67.0;nan;nan;9999.0;100.0;98.54;0.0;-0.08;nan;nan;nan;-10.9;-11.5;nan;nan;nan;247.0;3.9
2024-02-15 02:00:00;-11.8;nan;68.0;nan;nan;9999.0;200.0;98.61;0.0;-0.09;nan;nan;nan;-11.4;-12.1;nan;nan;nan;255.0;4.7
2024-02-15 03:00:00;-12.1;nan;67.0;nan;nan;9999.0;300.0;98.64;0.0;-0.1;nan;nan;nan;-12.0;-12.3;nan;nan;nan;258.0;5.9
2024-02-15 04:00:00;-12.3;nan;65.0;nan;nan;9999.0;400.0;98.68;0.0;-0.12;nan;nan;nan;-12.2;-12.4;nan;nan;nan;238.0;8.9
2024-02-15 05:00:00;-12.8;nan;65.0;nan;nan;9999.0;500.0;98.7;0.0;-0.13;nan;nan;nan;-12.4;-13.1;nan;nan;nan;266.0;4.6
2024-02-15 06:00:00;-13.2;nan;65.0;nan;nan;9999.0;600.0;98.72;0.0;-0.14;nan;nan;nan;-12.9;-13.4;nan;nan;nan;241.0;5.7
2024-02-15 07:00:00;-13.4;nan;64.0;nan;nan;9999.0;700.0;98.75;0.0;-0.16;nan;nan;nan;-13.2;-13.5;nan;nan;nan;248.0;5.1
2024-02-15 08:00:00;-12.8;nan;60.0;nan;nan;9999.0;800.0;98.82;0.0;-0.17;nan;nan;nan;-12.2;-13.3;nan;nan;nan;252.0;5.3
2024-02-15 09:00:00;-11.5;nan;54.0;nan;nan;9999.0;900.0;98.84;0.0;-0.18;nan;nan;nan;-10.6;-12.3;nan;nan;nan;240.0;4.5
2024-02-15 10:00:00;-10.0;nan;50.0;nan;nan;9999.0;1000.0;98.81;0.0;-0.18;nan;nan;nan;-9.3;-10.7;nan;nan;nan;244.0;6.6
2024-02-15 11:00:00;-8.6;nan;46.0;nan;nan;9999.0;1100.0;98.77;0.0;-0.18;nan;nan;nan;-7.8;-9.5;nan;nan;nan;238.0;6.4
2024-02-15 12:00:00;-6.9;nan;38.0;nan;nan;9999.0;1200.0;98.63;0.0;-0.17;nan;nan;nan;-5.7;-8.0;nan;nan;nan;259.0;5.8
2024-02-15 13:00:00;-5.9;nan;37.0;nan;nan;9999.0;1300.0;98.58;0.0;-0.15;nan;nan;nan;-4.7;-6.5;nan;nan;nan;313.0;5.3
2024-02-15 14:00:00;-4.7;nan;35.0;nan;nan;9999.0;1400.0;98.49;0.0;-0.14;nan;nan;nan;-4.1;-5.2;nan;nan;nan;325.0;8.7
2024-02-15 15:00:00;-4.7;nan;34.0;nan;nan;9999.0;1500.0;98.41;0.0;-0.13;nan;nan;nan;-4.4;-5.2;nan;nan;nan;338.0;7.8
2024-02-15 16:00:00;-4.4;nan;34.0;nan;nan;9999.0;1600.0;98.35;0.0;-0.13;nan;nan;nan;-3.9;-4.7;nan;nan;nan;265.0;3.3
2024-02-15 17:00:00;-5.1;nan;40.0;nan;nan;9999.0;1700.0;98.28;0.0;-0.13;nan;nan;nan;-4.5;-5.8;nan;nan;nan;246.0;2.6
2024-02-15 18:00:00;-6.4;nan;44.0;nan;nan;9999.0;1800.0;98.2;0.0;-0.15;nan;nan;nan;-5.7;-7.1;nan;nan;nan;257.0;2.1
2024-02-15 19:00:00;-8.0;nan;53.0;nan;nan;9999.0;1900.0;98.08;0.0;-0.16;nan;nan;nan;-7.1;-8.6;nan;nan;nan;314.0;3.0
2024-02-15 20:00:00;-9.1;nan;62.0;nan;nan;9999.0;2000.0;97.99;0.0;-0.17;nan;nan;nan;-8.4;-10.3;nan;nan;nan;164.0;1.7
2024-02-15 21:00:00;-9.6;nan;64.0;nan;nan;9999.0;2100.0;97.92;0.0;-0.17;nan;nan;nan;-9.1;-10.3;nan;nan;nan;214.0;2.4
2024-02-15 22:00:00;-10.1;nan;66.0;nan;nan;9999.0;2200.0;97.92;0.0;-0.18;nan;nan;nan;-9.1;-10.4;nan;nan;nan;146.0;1.4
2024-02-15 23:00:00;-9.8;nan;67.0;nan;nan;9999.0;2300.0;97.76;0.0;-0.18;nan;nan;nan;-9.6;-10.2;nan;nan;nan;102.0;0.2
2024-02-16 00:00:00;-9.7;nan;65.0;nan;nan;9999.0;0.0;97.66;0.0;-0.19;nan;nan;nan;-9.6;-9.9;nan;nan;nan;174.0;2.7
2024-02-16 01:00:00;-9.4;nan;60.0;nan;nan;9999.0;100.0;97.57;0.0;-0.19;nan;nan;nan;-9.1;-9.6;nan;nan;nan;188.0;4.0
2024-02-16 02:00:00;-9.8;nan;87.0;nan;nan;9999.0;200.0;97.5;0.5;-0.19;nan;nan;nan;-9.1;-10.2;nan;nan;nan;120.0;1.7
2024-02-16 03:00:00;-10.2;nan;88.0;nan;nan;9999.0;300.0;97.4;0.5;-0.19;nan;nan;nan;-9.9;-10.3;nan;nan;nan;348.0;2.4
2024-02-16 04:00:00;-10.1;nan;87.0;nan;nan;9999.0;400.0;97.34;0.2;-0.2;nan;nan;nan;-9.9;-10.2;nan;nan;nan;319.0;4.4
2024-02-16 05:00:00;-10.1;nan;88.0;nan;nan;9999.0;500.0;97.36;0.5;-0.2;nan;nan;nan;-10.0;-10.2;nan;nan;nan;310.0;5.5
2024-02-16 06:00:00;-9.9;nan;89.0;nan;nan;9999.0;600.0;97.37;0.6;-0.2;nan;nan;nan;-9.9;-10.0;nan;nan;nan;319.0;6.3
2024-02-16 07:00:00;-9.7;nan;90.0;nan;nan;9999.0;700.0;97.45;0.3;-0.2;nan;nan;nan;-9.6;-9.9;nan;nan;nan;314.0;6.8
2024-02-16 08:00:00;-9.4;nan;86.0;nan;nan;9999.0;800.0;97.51;0.2;-0.2;nan;nan;nan;-9.3;-9.6;nan;nan;nan;324.0;5.6
2024-02-16 09:00:00;-9.0;nan;82.0;nan;nan;9999.0;900.0;97.56;0.0;-0.2;nan;nan;nan;-8.7;-9.3;nan;nan;nan;330.0;5.4
2024-02-16 10:00:00;-8.6;nan;80.0;nan;nan;9999.0;1000.0;97.61;0.2;-0.2;nan;nan;nan;-8.2;-8.8;nan;nan;nan;339.0;7.2
2024-02-16 11:00:00;-7.6;nan;72.0;nan;nan;9999.0;1100.0;97.65;0.0;-0.19;nan;nan;nan;-7.2;-8.2;nan;nan;nan;315.0;10.5
2024-02-16 12:00:00;-7.2;nan;75.0;nan;nan;9999.0;1200.0;97.67;0.0;-0.18;nan;nan;nan;-6.8;-7.4;nan;nan;nan;343.0;9.2
2024-02-16 13:00:00;-6.4;nan;69.0;nan;nan;9999.0;1300.0;97.68;0.0;-0.18;nan;nan;nan;-5.6;-7.2;nan;nan;nan;316.0;7.3
2024-02-16 14:00:00;-5.7;nan;69.0;nan;nan;9999.0;1400.0;97.73;0.0;-0.18;nan;nan;nan;-5.1;-6.1;nan;nan;nan;272.0;7.1
2024-02-16 15:00:00;-5.9;nan;65.0;nan;nan;9999.0;1500.0;97.78;0.2;-0.18;nan;nan;nan;-5.7;-6.2;nan;nan;nan;265.0;5.6
2024-02-16 16:00:00;-6.0;nan;59.0;nan;nan;9999.0;1600.0;97.83;0.0;-0.17;nan;nan;nan;-5.6;-6.3;nan;nan;nan;312.0;6.4
2024-02-16 17:00:00;-6.2;nan;56.0;nan;nan;9999.0;1700.0;97.88;0.0;-0.18;nan;nan;nan;-6.0;-6.4;nan;nan;nan;258.0;3.6
2024-02-16 18:00:00;-6.8;nan;56.0;nan;nan;9999.0;1800.0;97.94;0.0;-0.19;nan;nan;nan;-6.3;-7.6;nan;nan;nan;261.0;2.5
2024-02-16 19:00:00;-8.3;nan;62.0;nan;nan;9999.0;1900.0;97.98;0.0;-0.19;nan;nan;nan;-7.5;-9.0;nan;nan;nan;245.0;2.3
2024-02-16 20:00:00;-8.4;nan;73.0;nan;nan;9999.0;2000.0;98.02;0.0;-0.21;nan;nan;nan;-8.0;-8.8;nan;nan;nan;240.0;3.7
2024-02-16 21:00:00;-8.6;nan;83.0;nan;nan;9999.0;2100.0;98.03;0.0;-0.21;nan;nan;nan;-8.3;-8.9;nan;nan;nan;248.0;2.2
2024-02-16 22:00:00;-7.7;nan;82.0;nan;nan;9999.0;2200.0;98.0;0.0;-0.22;nan;nan;nan;-6.9;-8.7;nan;nan;nan;230.0;5.1
2024-02-16 23:00:00;-7.4;nan;84.0;nan;nan;9999.0;2300.0;97.94;0.0;-0.22;nan;nan;nan;-6.8;-8.4;nan;nan;nan;268.0;1.0
2024-02-17 00:00:00;-7.9;nan;86.0;nan;nan;9999.0;0.0;97.92;0.0;-0.23;nan;nan;nan;-6.9;-8.2;nan;nan;nan;4.0;0.9
2024-02-17 01:00:00;-8.4;nan;88.0;nan;nan;9999.0;100.0;97.83;0.0;-0.23;nan;nan;nan;-7.9;-9.0;nan;nan;nan;235.0;2.5
2024-02-17 02:00:00;-8.4;nan;88.0;nan;nan;9999.0;200.0;97.85;0.0;-0.23;nan;nan;nan;-8.0;-9.0;nan;nan;nan;87.0;0.5
2024-02-17 03:00:00;-8.8;nan;89.0;nan;nan;9999.0;300.0;97.85;0.0;-0.23;nan;nan;nan;-8.5;-9.0;nan;nan;nan;134.0;0.4
2024-02-17 04:00:00;-8.7;nan;91.0;nan;nan;9999.0;400.0;97.79;0.2;-0.23;nan;nan;nan;-8.2;-9.1;nan;nan;nan;182.0;0.3
2024-02-17 05:00:00;-8.5;nan;88.0;nan;nan;9999.0;500.0;97.79;0.0;-0.22;nan;nan;nan;-8.1;-9.0;nan;nan;nan;300.0;0.5
2024-02-17 06:00:00;-8.9;nan;91.0;nan;nan;9999.0;600.0;97.68;0.0;-0.22;nan;nan;nan;-8.3;-9.2;nan;nan;nan;179.0;0.9
2024-02-17 07:00:00;-9.1;nan;90.0;nan;nan;9999.0;700.0;97.65;0.0;-0.23;nan;nan;nan;-8.9;-9.2;nan;nan;nan;28.0;0.0
2024-02-17 08:00:00;-8.8;nan;90.0;nan;nan;9999.0;800.0;97.66;0.0;-0.22;nan;nan;nan;-8.6;-9.0;nan;nan;nan;28.0;0.0
2024-02-17 09:00:00;-8.2;nan;78.0;nan;nan;9999.0;900.0;97.63;0.0;-0.22;nan;nan;nan;-7.8;-8.7;nan;nan;nan;58.0;2.1
2024-02-17 10:00:00;-7.6;nan;76.0;nan;nan;9999.0;1000.0;97.58;0.2;-0.23;nan;nan;nan;-6.5;-7.9;nan;nan;nan;42.0;3.2
2024-02-17 11:00:00;-5.9;nan;61.0;nan;nan;9999.0;1100.0;97.51;0.0;-0.22;nan;nan;nan;-5.3;-6.5;nan;nan;nan;250.0;5.8
2024-02-17 12:00:00;-5.6;nan;61.0;nan;nan;9999.0;1200.0;97.44;0.0;-0.23;nan;nan;nan;-5.4;-5.9;nan;nan;nan;261.0;7.9
2024-02-17 13:00:00;-5.6;nan;60.0;nan;nan;9999.0;1300.0;97.38;0.0;-0.22;nan;nan;nan;-5.3;-5.9;nan;nan;nan;206.0;5.1
2024-02-17 14:00:00;-5.4;nan;47.0;nan;nan;9999.0;1400.0;97.33;0.0;-0.22;nan;nan;nan;-4.8;-5.7;nan;nan;nan;237.0;10.2
2024-02-17 15:00:00;-5.6;nan;45.0;nan;nan;9999.0;1500.0;97.34;0.0;-0.22;nan;nan;nan;-5.3;-6.1;nan;nan;nan;228.0;8.6
2024-02-17 16:00:00;-6.5;nan;52.0;nan;nan;9999.0;1600.0;97.37;0.0;-0.23;nan;nan;nan;-6.0;-7.2;nan;nan;nan;262.0;7.5
2024-02-17 17:00:00;-8.4;nan;58.0;nan;nan;9999.0;1700.0;97.45;0.0;-0.25;nan;nan;nan;-7.2;-9.6;nan;nan;nan;281.0;8.7
2024-02-17 18:00:00;-10.1;nan;60.0;nan;nan;9999.0;1800.0;97.5;0.0;-0.25;nan;nan;nan;-9.6;-10.5;nan;nan;nan;245.0;6.9
2024-02-17 19:00:00;-11.0;nan;57.0;nan;nan;9999.0;1900.0;97.52;0.0;-0.27;nan;nan;nan;-10.4;-11.5;nan;nan;nan;271.0;4.8
2024-02-17 20:00:00;-11.9;nan;66.0;nan;nan;9999.0;2000.0;97.56;0.0;-0.29;nan;nan;nan;-11.5;-12.2;nan;nan;nan;291.0;6.1
2024-02-17 21:00:00;-12.6;nan;58.0;nan;nan;9999.0;2100.0;97.59;0.0;-0.31;nan;nan;nan;-12.1;-13.2;nan;nan;nan;286.0;5.4
2024-02-17 22:00:00;-13.7;nan;57.0;nan;nan;9999.0;2200.0;97.59;0.0;-0.33;nan;nan;nan;-13.2;-14.0;nan;nan;nan;282.0;6.3
2024-02-17 23:00:00;-14.3;nan;57.0;nan;nan;9999.0;2300.0;97.6;0.0;-0.35;nan;nan;nan;-14.0;-14.6;nan;nan;nan;246.0;3.4
2024-02-18 00:00:00;-14.9;nan;61.0;nan;nan;9999.0;0.0;97.63;0.0;-0.37;nan;nan;nan;-14.6;-15.4;nan;nan;nan;260.0;2.3
2024-02-18 01:00:00;-15.6;nan;65.0;nan;nan;9999.0;100.0;97.65;0.0;-0.38;nan;nan;nan;-15.3;-15.9;nan;nan;nan;248.0;3.0
2024-02-18 02:00:00;-16.2;nan;66.0;nan;nan;9999.0;200.0;97.68;0.0;-0.4;nan;nan;nan;-15.9;-16.5;nan;nan;nan;248.0;4.2
2024-02-18 03:00:00;-16.9;nan;68.0;nan;nan;9999.0;300.0;97.67;0.0;-0.42;nan;nan;nan;-16.2;-17.5;nan;nan;nan;247.0;2.2
2024-02-18 04:00:00;-17.5;nan;70.0;nan;nan;9999.0;400.0;97.67;0.2;-0.44;nan;nan;nan;-17.1;-17.8;nan;nan;nan;242.0;4.0
2024-02-18 05:00:00;-18.0;nan;72.0;nan;nan;9999.0;500.0;97.71;0.0;-0.46;nan;nan;nan;-17.6;-18.4;nan;nan;nan;184.0;1.1
2024-02-18 06:00:00;-18.9;nan;77.0;nan;nan;9999.0;600.0;97.7;0.0;-0.48;nan;nan;nan;-18.0;-19.5;nan;nan;nan;8.0;0.2
2024-02-18 07:00:00;-19.8;nan;78.0;nan;nan;9999.0;700.0;97.65;0.0;-0.49;nan;nan;nan;-19.4;-20.6;nan;nan;nan;181.0;2.6
2024-02-18 08:00:00;-19.8;nan;73.0;nan;nan;9999.0;800.0;97.69;0.0;-0.51;nan;nan;nan;-18.7;-20.9;nan;nan;nan;161.0;5.3
2024-02-18 09:00:00;-17.1;nan;66.0;nan;nan;9999.0;900.0;97.63;0.0;-0.51;nan;nan;nan;-15.8;-18.7;nan;nan;nan;117.0;6.0
2024-02-18 10:00:00;-14.9;nan;62.0;nan;nan;9999.0;1000.0;97.54;0.0;-0.51;nan;nan;nan;-13.6;-16.0;nan;nan;nan;121.0;8.2
2024-02-18 11:00:00;-12.6;nan;58.0;nan;nan;9999.0;1100.0;97.48;0.0;-0.49;nan;nan;nan;-11.4;-13.9;nan;nan;nan;135.0;7.4
2024-02-18 12:00:00;-10.2;nan;56.0;nan;nan;9999.0;1200.0;97.38;0.0;-0.47;nan;nan;nan;-9.1;-11.7;nan;nan;nan;111.0;6.9
2024-02-18 13:00:00;-8.2;nan;61.0;nan;nan;9999.0;1300.0;97.29;0.0;-0.46;nan;nan;nan;-7.1;-9.1;nan;nan;nan;132.0;9.7
2024-02-18 14:00:00;-6.1;nan;59.0;nan;nan;9999.0;1400.0;97.22;0.0;-0.45;nan;nan;nan;-5.3;-7.3;nan;nan;nan;177.0;8.6
2024-02-18 15:00:00;-5.2;nan;69.0;nan;nan;9999.0;1500.0;97.18;0.0;-0.45;nan;nan;nan;-5.0;-5.4;nan;nan;nan;190.0;6.6
2024-02-18 16:00:00;-5.2;nan;69.0;nan;nan;9999.0;1600.0;97.17;0.0;-0.44;nan;nan;nan;-4.9;-5.5;nan;nan;nan;177.0;7.6
2024-02-18 17:00:00;-4.7;nan;67.0;nan;nan;9999.0;1700.0;97.19;0.0;-0.43;nan;nan;nan;-4.6;-4.9;nan;nan;nan;163.0;3.4
2024-02-18 18:00:00;-4.9;nan;85.0;nan;nan;9999.0;1800.0;97.23;0.0;-0.43;nan;nan;nan;-4.5;-5.2;nan;nan;nan;140.0;3.6
2024-02-18 19:00:00;-5.1;nan;90.0;nan;nan;9999.0;1900.0;97.24;0.0;-0.42;nan;nan;nan;-4.9;-5.3;nan;nan;nan;149.0;7.0
